,airline,airline_id,airline_name,source_airport_iata,source_airport_icao,source_airport_id,source_airport_name,source_city,source_state,source_country,source_lat,source_lon,source_wiki,source_altitude,dest_airport_iata,dest_airport_icao,dest_airport_id,dest_airport_name,dest_city,dest_state,dest_country,dest_lat,dest_lon,dest_wiki,dest_altitude,codeshare,stops,equipment
63598,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,DEN,KDEN,3751,Denver International Airport,Denver,CO,United States,39.861698150635,-104.672996521,http://en.wikipedia.org/wiki/Denver_International_Airport,5431.0,,0,73W
63599,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,DTW,KDTW,3645,Detroit Metropolitan Wayne County Airport,Detroit,MI,United States,42.212398529052734,-83.35340118408203,http://en.wikipedia.org/wiki/Detroit_Metropolitan_Wayne_County_Airport,645.0,,0,73W 73C
63600,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,ECP,KECP,7669,Northwest Florida Beaches International Airport,Panama City,FL,United States,30.357106,-85.795414,http://en.wikipedia.org/wiki/Northwest_Florida_Beaches_International_Airport,69.0,,0,73W 73C
63601,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,FLL,KFLL,3533,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,FL,United States,26.072599,-80.152702,http://en.wikipedia.org/wiki/Fort_Lauderdale-Hollywood_International_Airport,9.0,,0,73W 73C 733
63602,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,FNT,KFNT,4089,Bishop International Airport,Flint,MI,United States,42.96540069580078,-83.74359893798828,http://en.wikipedia.org/wiki/Bishop_International_Airport,782.0,,0,73W
63603,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,GRR,KGRR,3685,Gerald R. Ford International Airport,Grand Rapids,MI,United States,42.88079834,-85.52279663,http://en.wikipedia.org/wiki/Gerald_R._Ford_International_Airport,794.0,,0,73W 73C
63604,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,GSP,KGSP,4034,Greenville Spartanburg International Airport,Greenville,SC,United States,34.8956985474,-82.2189025879,http://en.wikipedia.org/wiki/Greenville-Spartanburg_International_Airport,964.0,,0,73C 73W
63605,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,HOU,KHOU,3566,William P Hobby Airport,Houston,TX,United States,29.64539909,-95.27890015,http://en.wikipedia.org/wiki/William_P._Hobby_Airport,46.0,,0,733 73H 73W 73C 738
63606,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,IND,KIND,3585,Indianapolis International Airport,Indianapolis,IN,United States,39.7173,-86.294403,http://en.wikipedia.org/wiki/Indianapolis_International_Airport,797.0,,0,73W 73C 733
63607,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,ISP,KISP,3857,Long Island Mac Arthur Airport,Islip,NY,United States,40.79520035,-73.10019684,http://en.wikipedia.org/wiki/Long_Island_MacArthur_Airport,99.0,,0,73W
63608,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,JAX,KJAX,3712,Jacksonville International Airport,Jacksonville,FL,United States,30.49410057067871,-81.68789672851562,http://en.wikipedia.org/wiki/Jacksonville_International_Airport,30.0,,0,733 73W 73C
63609,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,LAS,KLAS,3877,McCarran International Airport,Las Vegas,NV,United States,36.08010101,-115.1520004,http://en.wikipedia.org/wiki/McCarran_International_Airport,2181.0,,0,73H 73W 738
63610,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,LAX,KLAX,3484,Los Angeles International Airport,Los Angeles,CA,United States,33.94250107,-118.4079971,http://en.wikipedia.org/wiki/Los_Angeles_International_Airport,125.0,,0,738 73H
63611,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,LIT,KLIT,3660,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,AR,United States,34.729400634799994,-92.2242965698,http://en.wikipedia.org/wiki/Little_Rock_National_Airport,262.0,,0,73C 73W
63612,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,MCI,KMCI,3458,Kansas City International Airport,Kansas City,MO,United States,39.2976,-94.713898,https://en.wikipedia.org/wiki/Kansas_City_International_Airport,1026.0,,0,73W 73C 733
63613,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,MCO,KMCO,3878,Orlando International Airport,Orlando,FL,United States,28.429399490356445,-81.30899810791016,http://en.wikipedia.org/wiki/Orlando_International_Airport,96.0,,0,733 73W 73C 738 73H
63614,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,MDW,KMDW,3747,Chicago Midway International Airport,Chicago,IL,United States,41.785999,-87.752403,http://en.wikipedia.org/wiki/Chicago_Midway_International_Airport,620.0,,0,73W 73H
63615,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,MEM,KMEM,3473,Memphis International Airport,Memphis,TN,United States,35.04240036010742,-89.97669982910156,http://en.wikipedia.org/wiki/Memphis_International_Airport,341.0,,0,73C 73W
63616,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,MHT,KMHT,4011,Manchester-Boston Regional Airport,Manchester NH,NH,United States,42.932598,-71.435699,http://en.wikipedia.org/wiki/Manchester-Boston_Regional_Airport,266.0,,0,73W 733 73C 73H
63617,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,MKE,KMKE,3717,General Mitchell International Airport,Milwaukee,WI,United States,42.94720077514648,-87.89659881591797,http://en.wikipedia.org/wiki/General_Mitchell_International_Airport,723.0,,0,733 73W 73C
63618,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,MSY,KMSY,3861,Louis Armstrong New Orleans International Airport,New Orleans,LA,United States,29.99340057373047,-90.25800323486328,http://en.wikipedia.org/wiki/Louis_Armstrong_New_Orleans_International_Airport,4.0,,0,73H 733 73W
63619,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,OKC,KOKC,3863,Will Rogers World Airport,Oklahoma City,OK,United States,35.39310073852539,-97.60070037841795,http://en.wikipedia.org/wiki/Will_Rogers_World_Airport,1295.0,,0,733 73C
63620,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,ORF,KORF,3611,Norfolk International Airport,Norfolk,VA,United States,36.89459991455078,-76.20120239257812,http://en.wikipedia.org/wiki/Norfolk_International_Airport,26.0,,0,73C 73W
63621,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,PBI,KPBI,3722,Palm Beach International Airport,West Palm Beach,FL,United States,26.68320083618164,-80.09559631347656,http://en.wikipedia.org/wiki/Palm_Beach_International_Airport,19.0,,0,73W 733
63622,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,PHX,KPHX,3462,Phoenix Sky Harbor International Airport,Phoenix,AZ,United States,33.43429946899414,-112.01200103759766,http://en.wikipedia.org/wiki/Phoenix_Sky_Harbor_International_Airport,1135.0,,0,73W 738
63623,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,PIT,KPIT,3570,Pittsburgh International Airport,Pittsburgh,PA,United States,40.49150085,-80.23290253,http://en.wikipedia.org/wiki/Pittsburgh_International_Airport,1203.0,,0,73W 73C
63624,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,PVD,KPVD,3641,Theodore Francis Green State Airport,Providence,RI,United States,41.732601,-71.420403,http://en.wikipedia.org/wiki/T._F._Green_Airport,55.0,,0,73W 73C 738 73H
63625,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,PWM,KPWM,3862,Portland International Jetport Airport,Portland,ME,United States,43.64619827,-70.30930328,http://en.wikipedia.org/wiki/Portland_International_Jetport,76.0,,0,73W 73C
63626,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,RDU,KRDU,3626,Raleigh Durham International Airport,Raleigh-durham,NC,United States,35.87760162353516,-78.7874984741211,http://en.wikipedia.org/wiki/Raleigh-Durham_International_Airport,435.0,,0,73W 73C 733
63627,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,ROC,KROC,3622,Greater Rochester International Airport,Rochester,NY,United States,43.118900299072266,-77.67240142822266,http://en.wikipedia.org/wiki/Greater_Rochester_International_Airport,559.0,,0,73W
63628,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,RSW,KRSW,3793,Southwest Florida International Airport,Fort Myers,FL,United States,26.53619956970215,-81.75520324707031,http://en.wikipedia.org/wiki/Southwest_Florida_International_Airport,30.0,,0,73W 73C 733
63629,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,SAN,KSAN,3731,San Diego International Airport,San Diego,CA,United States,32.7336006165,-117.190002441,http://en.wikipedia.org/wiki/San_Diego_International_Airport,17.0,,0,73H 73W 738
63630,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,SAT,KSAT,3621,San Antonio International Airport,San Antonio,TX,United States,29.533700942993164,-98.46980285644533,http://en.wikipedia.org/wiki/San_Antonio_International_Airport,809.0,,0,73W
63631,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,SDF,KSDF,4014,Louisville International Standiford Field,Louisville,KY,United States,38.1744,-85.736,http://en.wikipedia.org/wiki/Louisville_International_Airport,501.0,,0,73W 73C
63632,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,SEA,KSEA,3577,Seattle Tacoma International Airport,Seattle,WA,United States,47.449001,-122.308998,http://en.wikipedia.org/wiki/Seattle-Tacoma_International_Airport,433.0,,0,73W
63634,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,SLC,KSLC,3536,Salt Lake City International Airport,Salt Lake City,UT,United States,40.78839874267578,-111.97799682617188,http://en.wikipedia.org/wiki/Salt_Lake_City_International_Airport,4227.0,,0,73W
63635,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,STL,KSTL,3678,St Louis Lambert International Airport,St. Louis,MO,United States,38.748697,-90.370003,http://en.wikipedia.org/wiki/Lambert-St._Louis_International_Airport,618.0,,0,73W 73H 733
63636,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,,0,73C 73W 738 73H
63637,WN,4547,Southwest Airlines,CAK,KCAK,4112,Akron Canton Regional Airport,Akron,OH,United States,40.91609954833984,-81.44219970703125,http://en.wikipedia.org/wiki/Akron-Canton_Regional_Airport,1228.0,ATL,KATL,3682,Hartsfield Jackson Atlanta International Airport,Atlanta,GA,United States,33.6367,-84.428101,http://en.wikipedia.org/wiki/Hartsfield-Jackson_Atlanta_International_Airport,1026.0,,0,73W 73C
63638,WN,4547,Southwest Airlines,CAK,KCAK,4112,Akron Canton Regional Airport,Akron,OH,United States,40.91609954833984,-81.44219970703125,http://en.wikipedia.org/wiki/Akron-Canton_Regional_Airport,1228.0,BOS,KBOS,3448,General Edward Lawrence Logan International Airport,Boston,MA,United States,42.36429977,-71.00520325,http://en.wikipedia.org/wiki/Logan_International_Airport,20.0,Y,0,717
